dispute_id,payment_id,reason_code,amount,respond_by,has_avs_match,has_cvv_match,has_delivery_confirmation,has_device_fingerprint_match,has_duplicate_transaction_proof,has_item_description_match,has_product_photos,has_refund_already_issued,has_return_communication,has_signature_confirmation,has_tracking_number,would_win
D009094,pay_16973220,unauthorized_transaction,5668.47,2026-07-30,False,True,True,True,True,False,True,False,,True,False,False
D004466,pay_59806154,item_not_as_described,6747.81,2026-10-17,False,,False,True,True,True,False,True,True,True,False,False
D019614,pay_81570995,item_not_as_described,7115.19,2026-05-28,False,True,True,False,True,True,True,True,True,False,True,True
D009268,pay_86040743,item_not_received,7353.21,2026-05-19,False,,True,False,False,True,True,False,,,True,False
D013837,pay_98775314,unauthorized_transaction,2632.3,2026-09-30,,True,True,True,False,,True,False,,False,True,True
D025364,pay_82558865,item_not_as_described,5139.89,2026-03-16,False,True,True,,True,True,False,False,,False,False,False
D022969,pay_31269593,item_not_received,5560.86,2026-02-20,False,False,True,True,False,True,True,False,True,,False,True
D024414,pay_11755488,unauthorized_transaction,898.73,2026-01-05,True,True,False,False,True,True,,False,True,False,,True
D026911,pay_99184107,item_not_as_described,5649.68,2026-03-16,False,False,True,True,False,False,True,,True,,False,True
D014247,pay_94456473,duplicate_charge,4474.69,2026-08-21,True,True,True,False,False,True,True,,False,True,True,False
D001195,pay_21608946,item_not_received,6062.67,2026-01-18,False,False,True,False,True,,True,,True,True,True,True
D025128,pay_56097048,item_not_received,4769.92,2026-10-09,True,False,True,True,False,True,,True,False,,False,True
D002134,pay_60968295,item_not_as_described,1262.53,2026-05-24,True,True,True,True,,,False,True,,False,False,True
D010294,pay_10973852,unauthorized_transaction,6415.93,2026-09-09,False,True,False,False,False,True,False,,,True,False,False
D010305,pay_03574222,duplicate_charge,3481.45,2026-08-06,,,False,True,False,True,False,True,,True,False,True
D016471,pay_70035802,duplicate_charge,5465.18,2026-05-31,False,False,True,False,True,False,True,True,True,False,False,False
D025717,pay_64251655,unauthorized_transaction,1610.69,2026-06-11,True,True,True,True,True,False,False,True,False,True,False,True
D002601,pay_18720521,unauthorized_transaction,6225.77,2026-09-14,True,True,,False,True,,False,True,,,True,True
D001907,pay_21001513,duplicate_charge,1690.65,2026-01-11,,True,False,False,,,True,True,False,True,True,False
D001639,pay_68933865,item_not_as_described,4734.91,2026-06-28,True,,False,False,True,True,True,True,False,True,False,False
D003139,pay_85051824,duplicate_charge,4980.37,2026-07-26,,False,False,False,,True,False,False,True,True,False,True
D017585,pay_11966062,unauthorized_transaction,2707.37,2026-09-23,True,True,False,False,True,True,False,False,,False,True,True
D020127,pay_74766249,item_not_received,7600.98,2026-10-28,True,False,True,True,False,True,,True,True,True,True,True
D024687,pay_53414636,unauthorized_transaction,3646.26,2026-09-17,True,True,,True,False,True,False,True,False,True,False,True
D013760,pay_74804563,item_not_as_described,2498.29,2026-07-30,True,,False,True,,,True,False,True,True,,True
D014361,pay_26945487,unauthorized_transaction,5370.33,2026-10-11,False,True,False,True,False,True,True,True,True,True,False,False
D024367,pay_03635184,item_not_as_described,4786.96,2026-07-22,,,False,False,True,False,True,True,False,False,False,False
D018681,pay_20304834,unauthorized_transaction,1797.02,2026-08-15,True,True,False,,False,False,False,False,False,True,False,False
D022874,pay_60688079,item_not_received,1917.6,2026-01-26,True,False,False,,False,True,,True,False,True,True,False
D019518,pay_09055820,item_not_as_described,6611.89,2026-04-24,False,,True,True,False,False,False,False,True,True,True,False
D023939,pay_82150743,unauthorized_transaction,2997.78,2026-09-02,True,True,,True,True,True,True,False,False,,False,False
D005826,pay_22639806,duplicate_charge,5268.08,2026-06-30,False,False,,True,True,True,True,True,False,True,True,False
D015883,pay_46602328,item_not_received,6178.31,2026-05-17,False,False,True,True,False,False,,True,False,True,True,True
D028052,pay_08699819,item_not_as_described,753.82,2026-09-28,True,True,True,True,True,True,True,True,True,False,False,False
D013649,pay_20204477,item_not_received,6441.54,2026-08-31,True,True,True,False,True,True,False,False,True,,True,False
D026776,pay_42801603,item_not_received,6608.63,2026-01-18,False,False,False,True,False,False,False,,True,True,False,False
D022091,pay_50217908,item_not_as_described,4926.65,2026-06-16,True,True,False,,True,True,True,False,False,True,True,True
D020564,pay_62337312,item_not_as_described,2451.82,2026-06-13,True,False,,False,False,False,False,True,False,True,False,True
D010563,pay_24610543,duplicate_charge,5892.18,2026-06-22,,True,True,False,True,False,True,True,True,False,False,True
D010707,pay_12326737,item_not_as_described,3641.41,2026-08-10,False,True,True,False,True,True,True,False,,False,,True
D008020,pay_34949966,item_not_received,4446.84,2026-09-16,False,,True,False,True,,False,True,False,True,,True
D020572,pay_48175928,duplicate_charge,6216.27,2026-01-13,True,False,True,True,,,False,True,True,True,False,False
D026199,pay_19412807,item_not_as_described,2329.05,2026-10-12,False,False,False,True,False,True,,True,False,False,False,True
D013980,pay_53256760,item_not_received,5114.18,2026-01-15,False,True,False,,False,,True,True,False,True,,True
D007273,pay_16194916,item_not_received,5996.01,2026-01-25,False,True,False,True,True,True,True,True,False,True,False,True
D012945,pay_50971033,item_not_as_described,2046.92,2026-08-14,True,True,False,,True,False,False,True,,True,False,True
D029151,pay_36481730,duplicate_charge,5881.34,2026-08-04,True,False,True,False,True,True,True,True,,True,True,True
D026780,pay_33753260,item_not_as_described,6552.21,2026-01-28,,False,True,True,False,True,True,False,True,False,False,False
D012933,pay_93339629,duplicate_charge,4452.09,2026-05-13,,,True,True,True,True,False,True,False,False,False,False
D008448,pay_48377099,item_not_received,4189.78,2026-02-26,True,False,,True,True,False,False,False,True,True,False,True
D011880,pay_14066743,item_not_as_described,4707.05,2026-10-24,True,False,True,True,True,True,True,False,True,True,False,False
D019787,pay_08467227,item_not_received,3053.71,2026-08-25,False,False,True,True,True,False,,False,,False,True,True
D027014,pay_47988994,item_not_received,5250.34,2026-04-19,True,True,False,False,False,True,True,False,True,,,True
D014167,pay_40823833,duplicate_charge,7915.72,2026-04-06,True,False,,True,True,True,True,True,True,True,,True
D026903,pay_45374551,duplicate_charge,374.09,2026-02-07,True,,False,,False,True,False,True,True,False,,False
D006572,pay_86072582,duplicate_charge,6756.13,2026-06-26,,False,False,False,True,False,,False,True,False,True,True
D017868,pay_59110064,item_not_received,5892.71,2026-02-18,True,True,False,False,,True,,True,False,False,False,False
D009516,pay_39469669,item_not_received,1834.47,2026-06-05,True,False,True,True,False,False,True,,True,,True,True
D003925,pay_22381795,item_not_as_described,7523.15,2026-03-17,False,True,True,True,True,True,False,True,False,False,False,True
D020686,pay_80400891,unauthorized_transaction,6836.33,2026-07-27,False,False,False,False,,True,,True,False,True,True,False
D024355,pay_92550330,unauthorized_transaction,3552.67,2026-06-04,False,,False,False,True,True,False,True,True,False,False,True
D023749,pay_62811438,item_not_received,3056.09,2026-02-24,False,False,True,True,False,False,True,,True,False,False,True
D023810,pay_73308278,item_not_as_described,6094.17,2026-08-10,True,False,False,True,,,True,True,True,True,True,True
D002884,pay_86730472,item_not_as_described,4969.03,2026-08-29,False,True,False,,False,,False,True,True,True,,True
D027908,pay_38982644,unauthorized_transaction,811.4,2026-08-06,True,True,True,False,True,True,False,False,True,True,False,True
D017125,pay_55334168,duplicate_charge,2991.55,2026-01-12,False,True,True,False,False,,False,False,,False,True,False
D023286,pay_70184470,duplicate_charge,3231.71,2026-04-05,False,True,True,False,False,True,False,False,False,False,True,False
D012724,pay_24770992,item_not_received,7429.24,2026-01-28,True,False,False,False,True,True,False,True,True,False,False,True
D021754,pay_78692345,item_not_as_described,2102.09,2026-03-21,,False,True,True,False,False,False,True,False,True,False,False
D019007,pay_58595171,duplicate_charge,2919.63,2026-08-24,False,True,,True,True,False,False,False,True,False,False,False
D023944,pay_62112436,item_not_received,2243.65,2026-07-25,False,True,True,True,False,True,,False,,True,True,True
D008338,pay_48024448,item_not_received,5409.61,2026-04-30,False,True,True,,False,,True,False,,True,False,True
D009470,pay_83296476,item_not_as_described,2978.94,2026-03-25,False,True,True,True,False,False,False,False,False,True,True,False
D028085,pay_80995488,item_not_as_described,1748.97,2026-06-09,,False,,True,True,True,False,True,False,True,False,False
D019915,pay_52936459,unauthorized_transaction,5584.64,2026-06-12,True,True,False,True,,True,True,True,,True,False,True
D012484,pay_98082202,duplicate_charge,5936.38,2026-01-18,False,False,True,,,True,True,False,False,False,False,True
D015260,pay_18768261,item_not_as_described,7438.9,2026-08-05,False,False,False,False,False,False,True,True,True,False,,False
D025065,pay_93172088,duplicate_charge,3591.08,2026-02-16,True,True,True,False,,True,True,True,True,True,False,True
D028930,pay_10518196,duplicate_charge,1256.09,2026-10-04,True,True,True,True,False,True,False,False,,True,True,False
D003983,pay_52300649,item_not_received,3434.0,2026-06-28,True,False,True,,True,True,,False,,True,,True
D023823,pay_68198108,duplicate_charge,3318.36,2026-09-02,True,False,False,True,False,False,False,True,False,,False,True
D017362,pay_16729472,unauthorized_transaction,2304.89,2026-03-24,True,False,True,True,True,True,False,False,False,True,False,False
D024552,pay_16603364,item_not_as_described,4859.65,2026-04-05,False,True,True,,True,False,,False,False,False,,True
D025780,pay_76097187,item_not_received,4937.32,2026-04-21,True,False,True,True,,False,False,True,True,False,True,False
D021452,pay_38996128,item_not_as_described,4387.38,2026-07-03,True,False,True,True,True,True,True,True,True,True,True,False
D024513,pay_45201744,unauthorized_transaction,596.41,2026-10-16,False,False,False,True,False,,,,,True,True,True
D020788,pay_32286360,item_not_as_described,3956.04,2026-02-06,False,True,False,True,True,False,True,True,False,,True,False
D003761,pay_81988763,unauthorized_transaction,6779.87,2026-03-28,True,True,True,,False,False,False,True,True,False,,True
D026454,pay_03215603,item_not_as_described,5846.93,2026-07-06,True,True,True,,False,True,True,False,True,False,False,False
D028181,pay_41166620,item_not_as_described,4028.24,2026-06-03,False,,True,,True,,False,False,True,False,,True
D017844,pay_90311331,duplicate_charge,827.11,2026-01-15,True,True,False,False,False,True,False,True,False,True,False,False
D002838,pay_42042484,item_not_as_described,797.42,2026-09-14,True,True,True,,False,False,,False,True,False,True,True
D027268,pay_85101568,duplicate_charge,715.12,2026-01-03,False,True,False,,True,True,False,True,,True,,False
D005588,pay_11627075,item_not_as_described,5255.26,2026-09-21,False,False,,True,False,True,True,False,True,False,False,True
D014581,pay_45395183,duplicate_charge,7613.31,2026-04-09,False,False,True,True,False,True,,True,False,True,True,True
D026299,pay_94707606,duplicate_charge,7934.28,2026-06-12,False,,True,False,True,False,False,True,False,False,False,True
D028560,pay_51418148,item_not_as_described,571.6,2026-01-08,False,True,False,False,False,True,False,True,False,True,False,True
D014917,pay_79162798,item_not_received,5408.31,2026-01-13,True,True,True,,False,False,False,True,True,True,True,True
D005904,pay_86295643,item_not_received,5477.72,2026-08-15,False,,,False,True,False,False,False,True,True,,True
D018375,pay_15398043,duplicate_charge,1412.33,2026-08-12,True,False,False,False,False,False,False,True,False,False,True,True
D010074,pay_14981411,item_not_as_described,5338.7,2026-07-12,False,True,,False,True,True,False,False,False,False,True,False
D022688,pay_52119484,item_not_received,476.2,2026-03-05,False,False,False,True,True,True,False,False,False,False,False,False
D015764,pay_25442309,duplicate_charge,3105.02,2026-02-27,False,False,False,False,True,False,True,True,False,True,,True
D018003,pay_75740352,duplicate_charge,7778.12,2026-10-10,True,True,True,True,True,True,,False,False,False,,True
D001490,pay_81972671,item_not_as_described,6008.99,2026-03-07,True,True,True,,,False,False,False,False,False,True,False
D018869,pay_23194701,item_not_as_described,4238.46,2026-05-02,True,True,True,,True,True,True,True,True,True,,True
D022939,pay_47204599,unauthorized_transaction,4436.15,2026-07-14,True,False,True,False,False,True,False,True,True,True,True,True
D006144,pay_07108477,unauthorized_transaction,1278.72,2026-03-13,,,True,,True,False,False,True,,True,False,False
D008748,pay_07933403,unauthorized_transaction,3669.56,2026-05-17,True,True,True,True,,True,False,False,False,True,False,True
D014580,pay_83411775,item_not_as_described,4303.57,2026-10-07,,False,False,False,True,True,True,True,True,False,False,True
D011826,pay_07487093,duplicate_charge,2033.35,2026-10-02,False,False,,False,False,True,True,True,False,False,False,False
D025602,pay_53927483,unauthorized_transaction,6685.36,2026-03-15,,False,False,True,True,True,False,True,,,,True
D025353,pay_32983191,unauthorized_transaction,6929.51,2026-07-14,False,,,True,True,False,False,False,True,True,False,True
D016763,pay_27974805,item_not_received,2961.59,2026-04-27,True,True,True,False,True,False,True,False,False,False,,True
D021645,pay_44520803,item_not_as_described,4686.44,2026-03-05,True,True,False,,False,False,False,False,True,False,True,False
D019880,pay_57598137,item_not_received,4060.24,2026-06-02,True,,True,,False,False,,False,False,False,True,False
D027672,pay_14284768,item_not_received,6357.48,2026-02-02,True,False,True,True,True,False,True,,False,True,True,False
